id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13194905	AMBARI	configurable	testing locally need work hardcode value jdbc driver dfs type goal change script configurable	['pull-request-available']	3	4	Resolved	13	['request', 'line', 'lib', 'config', 'script', 'agent', 'need', 'show', 'run', 'value']
13191894	AMBARI	ambari agent register	error exception heartbeatthread run registration traceback recent file lib ambari agent lib line run file lib ambari agent lib line register file lib ambari agent lib line file lib ambari agent lib line valueerror need value unpack	['pull-request-available']	3	1	Resolved	2	['lib', 'agent', 'line', 'kerberos', 'script', 'cache', 'set', 'configuration', 'stack', 'start']
12957505	AMBARI	hive work properly	unnecessary exit lack redirect command unassigned variable correct check hive service properly	['patch-available']	3	1	Resolved	0	['lib', 'agent', 'line', 'new', 'check', 'run', 'page', 'script', 'exception', 'create']
12651319	AMBARI	yarn start reconfigure	successfully instal cluster save yarn config change property yarn service start resourcemanager say bind port turn certain property set null value noformat null null null null null noformat similar problem property null noformat null null null noformat	['pull-request-available']	2	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13057423	AMBARI	disable security fail attributeerror	disable security fail code stack advisor report error attributeerror nonetype object attribute replace stdout file run ambari server stack stderr file run ambari server stack code error file show code traceback recent file lib ambari server resource script line file lib ambari server resource script line main result host file lib ambari server resource line recommendconfiguration clustersummary service host file lib ambari server resource service line recommendstormconfigurations attributeerror nonetype object attribute replace code	['kerberos', 'stack_advisor']	1	1	Resolved	5	['lib', 'line', 'package', 'agent', 'hdfs', 'test', 'host', 'script', 'stack', 'return']
13147818	AMBARI	enable disable sso service set sso configuration value	enable disable sso service set sso configuration value action perform user rest api set value ambari server sso configuration value trigger stack advisor return recommendation set property need enable disable sso integration relevant service	['pull-request-available']	3	3	Resolved	1	['set', 'configuration', 'start', 'wizard', 'new', 'host', 'noformat', 'property', 'stack', 'enable']
13138982	AMBARI	stale alert alert appear cluster time	previously second alert update information agent change perf reason behavior change agent report alert status change change stale alert alert start appear cluster show alert update long time consider alert date point heartbeat show connection server agent okay agent send alert update	['pull-request-available']	3	1	Resolved	10	['agent', 'lib', 'package', 'check', 'log', 'script', 'start', 'enable', 'line', 'host']
13170579	AMBARI	ambari show success hbase decommission recommission operation fail	hbase decommission recommission operation fail non zero exit code component gets decommission recommissione need handle failure transition state decommissioned recommissioned respective operation fail	['pull-request-available']	3	1	Resolved	13	['request', 'line', 'lib', 'config', 'script', 'agent', 'need', 'show', 'run', 'value']
13160038	AMBARI	install wizard fix markup issue	fix small markup issue install wizard decrease space checkboxe increase table width change logic bell animation config use scrollable tab service selection configurations tab update warning color bell label add title deploy popup change progress bar width	['pull-request-available']	1	1	Resolved	4	['user', 'lib', 'noformat', 'change', 'install', 'kerberos', 'create', 'property', 'need', 'request']
13130968	AMBARI	scale cluster ambari server restart blueprint cluster creation	str create cluster blueprint restart ambari server install ambari agent new host register server add new host api request start ambari agent new host result ambari server accept scale request proceed install start component new host problem fix timing order issue introduce executor start cluster configure event blueprint cluster creation ambari server restart executor stay stop task scale request execute	['blueprints', 'pull-request-available']	1	1	Resolved	3	['test', 'component', 'new', 'agent', 'property', 'create', 'config', 'host', 'noformat', 'version']
13181905	AMBARI	update style pre upgrade modal	prepare upgrade text corresponding modal header upgrade options popup add vertical padding peragraph upgrade options popup center content upgrade type block add padding pre upgrade check popup wide pre upgrade check popup display warning regular text instead block	['pull-request-available']	3	3	Resolved	10	['agent', 'lib', 'package', 'check', 'log', 'script', 'start', 'enable', 'line', 'host']
13133133	AMBARI	log search implement log level filter	user able choose log level visible log feeder	['pull-request-available']	3	3	Resolved	7	['start', 'create', 'install', 'log', 'component', 'package', 'page', 'check', 'agent', 'configuration']
13151777	AMBARI	ambari metric reference outdated jar	github builder fail jenkins node reference outdated hadoop etc jar long available noformat error fail execute goal project ambari metric timelineservice resolve dependency project ambari metric timelineservice snapshot follow artifact resolve phoenix core hadoop common hadoop annotation hadoop common jar hadoop yarn common jar hadoop yarn common hadoop yarn api hadoop yarn server common phoenix core jar hbase jar hbase testing util noformat etc	['pull-request-available']	2	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13184340	AMBARI	horizontal scroll bar assign slave client page convenient deploy numerous host	convenient configure slave client deploy numerous host horizontal scroll bar place host list	['pull-request-available']	3	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
13146549	AMBARI	ambari upgrade dashboard unable load spinner keep spin	ambari upgrade ambari dashboard unable load spinner keep spin like wizard data api call return null handle properly ideally dashboard show widget datum ams additional information add observed issue relate originally raise issue quick link show service spinner keep spin component information show service oozie hdfs yarn datanodes nodemanagers show loading load	['pull-request-available']	1	1	Resolved	10	['agent', 'lib', 'package', 'check', 'log', 'script', 'start', 'enable', 'line', 'host']
13200186	AMBARI	support complex add service request secure cluster	support add service complex add service request cluster kerberos enable	['pull-request-available']	3	3	Resolved	13	['request', 'line', 'lib', 'config', 'script', 'agent', 'need', 'show', 'run', 'value']
12821979	AMBARI	add ability obtain detail require kerberos identity	add ability obtain detail require kerberos identity cluster detail obtain rest api format json structure result json block kerberos identity code kerberosidentity description hadoop true root security keytab null http service code datum convert csv formatted datum similar file export ambari follow file file base file file file smoke test security security spnego security spnego security security security security solution follow api call obtain datum code title cluster href api cluster item href api cluster host host href api cluster host kerberosidentity description hadoop true root security keytab null http service href api cluster host ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster host kerberosidentity description hadoop true yarn security keytab yarn service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster host kerberosidentity description hadoop true zookeeper security keytab null zookeeper service href api cluster host host href api cluster host kerberosidentity description hadoop true root security keytab null http service href api cluster host ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster host kerberosidentity description hadoop true mapre security keytab mapre jhs service href api cluster host kerberosidentity description hadoop true yarn security keytab yarn service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster host kerberosidentity description hadoop true yarn security keytab yarn service href api cluster host kerberosidentity description hadoop true yarn security keytab yarn yarn service href api cluster host kerberosidentity description hadoop true zookeeper security keytab null zookeeper service href api cluster host host href api cluster host kerberosidentity description hadoop true root security keytab null http service href api cluster host ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster host kerberosidentity description hadoop true ams security keytab ams ams amshbase service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster host kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster host kerberosidentity description hadoop true yarn security keytab yarn service href api cluster host kerberosidentity description hadoop true ams security keytab ams zookeeper service code code title cluster href api cluster item href api cluster kerberosidentity description hadoop true root security keytab null http service href api cluster ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster kerberosidentity description hadoop true yarn security keytab yarn service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster kerberosidentity description hadoop true zookeeper security keytab null zookeeper service href api cluster kerberosidentity description hadoop true root security keytab null http service href api cluster ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster kerberosidentity description hadoop true mapre security keytab mapre jhs service href api cluster kerberosidentity description hadoop true yarn security keytab yarn service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster kerberosidentity description hadoop true yarn security keytab yarn service href api cluster kerberosidentity description hadoop true yarn security keytab yarn yarn service href api cluster kerberosidentity description hadoop true zookeeper security keytab null zookeeper service href api cluster kerberosidentity description hadoop true root security keytab null http service href api cluster ambari kerberosidentity description hadoop true ambari security keytab ambari ambari user href api cluster kerberosidentity description hadoop true ams security keytab ams ams amshbase service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs service href api cluster kerberosidentity description hadoop true hdfs security keytab hdfs user href api cluster kerberosidentity description hadoop true yarn security keytab yarn service href api cluster kerberosidentity description hadoop true ams security keytab ams zookeeper service code code title cluster csv host description principal principal type local username keytab file path keytab file owner keytab file owner access keytab file group keytab file group access keytab file mode keytab file instal http security keytab root hadoop ambari user ambari security keytab ambari hadoop service security keytab hdfs user security keytab hdfs hadoop service security keytab yarn service security keytab hdfs zookeeper security keytab zookeeper http security keytab root hadoop ambari user ambari security keytab ambari hadoop service security keytab hdfs user security keytab hdfs hadoop jhs service security keytab mapre service security keytab yarn service security keytab hdfs service security keytab yarn yarn service security keytab yarn zookeeper security keytab zookeeper http security keytab root hadoop ambari user ambari security keytab ambari hadoop amshbase service security keytab ams ams service security keytab hdfs user security keytab hdfs hadoop service security keytab yarn zookeeper service security keytab ams code	['kerberos']	2	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
12924678	AMBARI	fail deploy kerberize cluster blueprint custom principal	fail deploy kerberized cluster blueprint custom principal set kerberos descriptor declare cluster creation template like code security type kerberos identity smokeuser principal value code follow error show encounter cluster build noformat fail create keytab miss cache file noformat cause cause kerberos descriptor blueprint cluster creation template declare type property principal update cause logic ambari assume principal service principal user headless principal merge update default kerberos descriptor stack smokeuser principal type change user service skip blueprint process execute phase ensure cache headless identity bug logic parse kerberos descriptor specify principal type logic assume principal type service case principal type need null user specify kerberos descriptor merge default kerberos descriptor default principal type change note limit blueprint issue cause issue specify kerberos descriptor artifact miss principal type property set kerberos confluence display ambari setthekerberosdescriptor solution change logic kerberos descriptor parser allow principal type null handle value null consumer datum null indicate default value service current behavior consistent allow merge facility properly merge principal update like change principal pattern need specify principal type workaround explicitly set type property user headless principal kerberos descriptor code security type kerberos identity smokeuser principal type user value code	['kerberos_descriptor']	2	1	Resolved	4	['user', 'lib', 'noformat', 'change', 'install', 'kerberos', 'create', 'property', 'need', 'request']
13203736	AMBARI	layout recommendation add unwanted component	str install zookeeper try add metrics collector metrics monitor add service request noformat component host fqdn host fqdn noformat result metric grafana instal add layout recommendation invoke layout explicitly specify request service present	['pull-request-available']	3	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
12826445	AMBARI	kerberos identity datum kerberos	kerberos identity datum equal kerberos technically sense relevant kerberos identity cluster configure kerberos chicken egg condition encounter manually enable kerberos listing need kerberos identity need kerberos fully enable solution allow api end point generate datum equal kerberos	['kerberos']	3	1	Resolved	2	['lib', 'agent', 'line', 'kerberos', 'script', 'cache', 'set', 'configuration', 'stack', 'start']
13147505	AMBARI	install wizard add cancel button admin view	screenshot	['pull-request-available']	3	3	Resolved	7	['start', 'create', 'install', 'log', 'component', 'package', 'page', 'check', 'agent', 'configuration']
13145465	AMBARI	allow ambari server setup sso entire stack cli	today enable sso require visit component support sso add configuration entry task enable single entry point ambari cli configure sso service support change ambari server setup sso cli need allow configuration sso capable service single cli facility enable disable reconfigure sso integration propose implementation services declare support sso integration indicate service file follow code true config type code stack service advisor retrieve recommend configuration need service set sso integration special stack advisor action add ensure sso relate recommendation return request new action recommend configuration sso ambari common sso information provide stack advisor input datum label sso configuration information stack advisor create recommendation ambari store detail service enable sso know behave sso integration enable new service add datum store ambari configuration datum category sso configuration list service sso integration turn store property name value comma delimited list service name indicate service support sso integration ambari rest api entry point instal service enhance add follow property indicate service support sso integration indicate service configure sso integration indicate service choose sso integration ambari rest api entry point stack service enhance add follow property indicate service support sso integration produce list instal service support sso integration cli ambari rest api query relevant service name user select set service enable sso ambari rest api set value ambari configuration configuration set logic trigger backend query stack advisor sso relate configuration recommendation automatically apply potentially yield new configuration version require service manually restart add new service configuration value check new service list service sso integration enable service sso descriptor configuration update need service start blueprint scenario expect user set ambari sso integration ambari server setup sso cli blueprint expect set relevant property need enable sso integration service sso detail set stack advisor recommend relevant change apply depend blueprint setting	['sso', 'sso']	3	15	Resolved	1	['set', 'configuration', 'start', 'wizard', 'new', 'host', 'noformat', 'property', 'stack', 'enable']
13168344	AMBARI	websocket traffic work ambari web ambari server access knox proxy change	connect knox proxy ambari server web socket url change stomp websocket default ambari websocket	['pull-request-available']	1	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13158713	AMBARI	save button inactive changed filter property config compare	hive config filter config compare current version previous close compare panel change filter property result save button inactive reproduce service property	['pull-request-available']	3	1	Resolved	3	['test', 'component', 'new', 'agent', 'property', 'create', 'config', 'host', 'noformat', 'version']
13155413	AMBARI	need well xpath quicklink multiple namespace present	need well xpath quicklink multiple namespace present well quicklink group namespace	['pull-request-available']	2	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
13217149	AMBARI	rack config refresh behaviour different ambari	new version way web generally refresh config host way refresh config namenode host refreshing config refresh file ambari refresh configs refresh refresh configs refresh client config include hdfs config refresh restart client step actually perform hadoop conf file refresh correct rack info update ambari example code hadoop conf owner hdfs group hadoop hadoop conf owner hdfs content test hadoop conf group hadoop mode hadoop conf content test hadoop conf mode code ambari refresh configs refreshing hdfs client mapreduce client individually refresh configs iwe kind message change happen inside hadoop conf update restart daemon component like datanode behavior client config refresh slightly change ambari	['pull-request-available']	3	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
13162861	AMBARI	express upgrade click upgrade item show task large cluster	issue issue functional bug attach screenshot api complete content render issue performance issue ask task field instead one need make api expensive expect behavior status ask user click task log task request	['pull-request-available']	1	1	Resolved	4	['user', 'lib', 'noformat', 'change', 'install', 'kerberos', 'create', 'property', 'need', 'request']
13148592	AMBARI	ambari request datum hosts log	log ambari web client make following request api hosts hosts hosts hosts host host hosts hosts hosts hosts hosts hostroles hostroles hostroles hostroles hostroles hostroles state log hoststackversion repositoryversion repositoryversions repositoryversion cluster host cause payload return culprit host property specifically activejavaprocs key host cluster run lot java process account payload roughly data take second server serialize stream socket look like host need initially provision host host check probably remove	['pull-request-available']	2	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
13199817	AMBARI	accept legacy json configuration add service request	cluster creation blueprint accept configuration following format property level omit noformat configuration cluster env custom property synclimit noformat add service request accept format currently result noformat cause illegalargumentexception invalid field cluster env configuration custom property method noformat	['pull-request-available']	3	4	Resolved	1	['set', 'configuration', 'start', 'wizard', 'new', 'host', 'noformat', 'property', 'stack', 'enable']
13191468	AMBARI	wrong setting export blueprint	cluster blueprint export break wrt setting section component service include default setting value assume false ignore component level stack definition str disable auto start metrics collector enable default stack definition enable auto start datanode namenode export blueprint result noformat title api cluster blueprint setting true true hdfs true namenode noformat problem create cluster export blueprint result different setting original cluster auto start disable datanode enable metrics collector stack default	['pull-request-available']	3	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13165544	AMBARI	ambari load	submit login credential stick load datum	['pull-request-available']	1	1	Resolved	5	['lib', 'line', 'package', 'agent', 'hdfs', 'test', 'host', 'script', 'stack', 'return']
12755616	AMBARI	component indicate security state ambari agent	order properly handle automate installation removal security infrastructure like kerberos cluster ambari need know component host cluster properly secure information compare datum ambari server help determine step take ensure cluster correct secure state current desire component security state maintain ambari database ambari server update desire state detail accord cluster secure relevant service metadata secure desire actual security state detail match ambari server necessary step work synchronization order component indicate security status new property need return response message ambari agent property name securitystate following value unknown indicate know service component secure unsecured indicate service component secure indicates component secure kerberos error indicate component secure error condition properly set state value need execute component query specific state difference component secure determine security setup type configure work properly necessary component logic determine state ambari agent process need component configure lifecycle script wait response unlike determine component run infrastructure place service definition need update implement new security status check function function perform follow step determine security enable disabled disabled return unsecured enable determine type security enable kerberos configure perform test kinit pe kdc determine configuration appear work work return work return error return unknown function available ambari agent return unknown	['kerberos', 'states']	2	2	Resolved	3	['test', 'component', 'new', 'agent', 'property', 'create', 'config', 'host', 'noformat', 'version']
13150652	AMBARI	fix namenode widget dashboard	widget sortable fix edit delete feature widget able add fix pie chart color	['pull-request-available']	2	1	Resolved	5	['lib', 'line', 'package', 'agent', 'hdfs', 'test', 'host', 'script', 'stack', 'return']
13130991	AMBARI	fix namenode alert break enable federation	namnode alert need fix	['pull-request-available']	3	1	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
12774314	AMBARI	set kerberos env conf configuration	currently value set conf configuration need set kerberos env data lie outside realm file	['kerberos']	3	3	Resolved	1	['set', 'configuration', 'start', 'wizard', 'new', 'host', 'noformat', 'property', 'stack', 'enable']
12749306	AMBARI	shellcommandutil result class public package private	shellcommandutil result class public package private package private shellcommandutil public method return shellcommandutil result basically unusable outside package solution shellcommandutil result method explicitly public	['utils']	4	1	Resolved	10	['agent', 'lib', 'package', 'check', 'log', 'script', 'start', 'enable', 'line', 'host']
13273682	AMBARI	vdf registration fail suncertpathbuilderexception unable find valid certification path request target https cluster	retry deploy late build fix stack registration fail code internal system exception occur load url gpl repodata validatorexception pkix path building fail suncertpathbuilderexception unable find valid certification path request target code live node issue occur	['pull-request-available']	3	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13140193	AMBARI	background ops wizard page op run default	background ops open inside install wizard operation run default show select dropdown	['pull-request-available']	2	1	Resolved	7	['start', 'create', 'install', 'log', 'component', 'package', 'page', 'check', 'agent', 'configuration']
13200605	AMBARI	counter installedclient null	app null return number instal client	['pull-request-available']	3	1	Resolved	5	['lib', 'line', 'package', 'agent', 'hdfs', 'test', 'host', 'script', 'stack', 'return']
13196744	AMBARI	build error findbugs maven	noformat title mvn ambari server clean verify info ambari server snapshot failure min info info build failure info info error fail execute goal findbug maven findbug findbug project ambari server unable parse configuration mojo findbug maven findbug parameter pluginartifact assign configuration entry pluginartifact value type collection unmodifiablerandomaccesslist property type arraylist help noformat noformat title mvn apache maven noformat	['pull-request-available']	3	1	Resolved	8	['noformat', 'stack', 'change', 'start', 'follow', 'request', 'set', 'property', 'config', 'component']
13204219	AMBARI	cover host component view unit test	follow file cover app view main host detail	['pull-request-available']	3	3	Resolved	12	['need', 'host', 'package', 'run', 'check', 'hdfs', 'config', 'install', 'version', 'test']
13142846	AMBARI	installation mysql fail centos install mariadb	see follow error hdp beta installation traceback recent file lib site package core provider line code kwargs file lib site package core line inner result kwargs file lib site package core line try try file lib site package core line result file lib site package core line raise code err executionfailed execution bin yum install mysql community release return error exception cause follow exception traceback recent file lib ambari agent cache common service package script line file lib site package library script line execute file lib ambari agent cache common service package script line install file lib site package library script line file lib site package core line init file lib site package core line run action file lib site package core line file lib site package core provider line file lib site package core provider package line sudo true logoutput file lib site package core provider line return true kwargs file lib site package core provider line code kwargs file lib site package core line inner result kwargs file lib site package core line try try file lib site package core line result file lib site package core line raise code err executionfailed execution bin yum install mysql community release return error stdout lib ambari agent datum stack feature version info cluster command stack command version hadoop conf dir hadoop conf gid hadoop true group hadoop uid gid hadoop true group hadoop uid solr gid hadoop true group hadoop uid gid hadoop true group hadoop uid gid hadoop true group hadoop uid gid hadoop true group hadoop user uid gid hadoop true group zeppelin hadoop uid gid hadoop true group livy hadoop uid gid hadoop true group spark hadoop uid gid hadoop true group hadoop user uid gid hadoop true group hadoop uid gid hadoop true group hdfs hadoop uid gid hadoop true group hadoop uid gid hadoop true group hadoop uid gid hadoop true group hadoop uid gid hadoop true group hadoop knox uid lib ambari agent tmp content mode lib ambari agent tmp ambari hadoop ambari ambari ambari sqoop ambari test ambari false skip lib ambari agent tmp ambari hadoop ambari ambari ambari sqoop ambari hbase hbase owner hbase true mode lib ambari agent tmp content mode lib ambari agent tmp content mode lib ambari agent tmp hbase return lib ambari agent tmp hbase bin log hbase hbase test hbase false skip lib ambari agent tmp hbase bin log hbase hbase true group hdfs hadoop type hadoop mode hadoop conf hadoop content inlinetemplate owner hdfs group hadoop write hadoop conf hadoop content match lib ambari agent tmp owner hdfs group hadoop mode false action create component main endif ambari ambari content hdp write ambari content match repository url create tag true action create component utils main endif ambari ambari content hdp hdp hdp repos write ambari content match false skip installation exist package unzip false skip installation exist package curl select false skip installation exist package hdp select skip stack select exist stack select package structure hadoop conf dir hadoop conf python wrap bin hdp select status hive timeout return hive stack feature version info cluster command stack command version lib ambari agent cred lib content resource mode download file lib ambari agent tmp exist bin java lib ambari agent cred credentialutil connectionpassword var lib ambari agent cred conf hive return fail load class default operation nop logger nativecodeloader unable load native hadoop library platform builtin java class community release false instal package mysql community release bin yum install mysql community release execution bin yum install mysql community release return error fail install package mysql community release execute bin yum clean metadata retrying install package mysql community release second skip stack select exist stack select package structure command fail try	['pull-request-available']	3	1	Resolved	5	['lib', 'line', 'package', 'agent', 'hdfs', 'test', 'host', 'script', 'stack', 'return']
13194086	AMBARI	set path encode gcs	add core site default value uri path	['pull-request-available']	3	3	Resolved	11	['line', 'property', 'set', 'lib', 'page', 'agent', 'hdfs', 'enable', 'package', 'value']
