id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
12773576	MESOS	2732	masterslavereconciliationtest reconcilerace flaky	noformat run masterslavereconciliationtest reconcilerace temporary directory open compacted create iterator seek beginning iterate key replica recover log position hole unlearn start replica recovery replica status replica status receive broadcast recover request receive recover response replica status update replica status starting master lucid start master allow authenticated framework register master allow authenticate slave register loading credential authentication credential authorization enable initialize hierarchical allocator process whitelist give newly elect leader elect lead master recover registrar recovering registrar persisting metadata byte leveldb take persisted replica status starting replica start status replica starting status receive broadcast recover request receive recover response replica starting status update replica status voting persisting metadata byte leveldb take persisted replica status voting successfully join paxos group recover process terminate attempt start writer replica receive implicit promise request proposal persisting metadata byte leveldb take persisted promise coordinator attempe fill miss position replica receive explicit promise request position proposal persisting action byte leveldb take persisted action replica receive write request position read position leveldb take persisting action byte leveldb take persisted action replica receive learn notice position persisting action byte leveldb take persisted action replica learn nop action position writer start end position read position leveldb take successfully fetch registry applied operation attempt update registry attempt append byte log coordinator attempt write append action position replica receive write request position persisting action byte leveldb take persisted action replica receive learn notice position persisting action byte leveldb take persisted action replica learn append action position successfully update registry successfully recover registrar recovered slave registry allow slave register attempt truncate log coordinator attempt write truncate action position replica receive write request position persisting action byte leveldb take persisted action replica receive learn notice position persisting action byte leveldb take delete key leveldb take persisted action replica learn truncate action position slave start loading credential authentication credential slave credential test principal slave resource slave hostname lucid slave checkpoint false disable checkpointing deprecate flag remove future release avoid flag recover state meta recover status update manager finished recovery new master detect authenticating master default cram authenticatee detect new master pausing send status update create new client sasl connection authenticating default cram authenticator create new server sasl connection receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm lucid server fqdn lucid false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm lucid server fqdn lucid false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal successfully authenticate master retry registration necessary register slave lucid applied operation attempt update registry attempt append byte log coordinator attempt write append action position replica receive write request position persisting action byte leveldb take persisted action replica receive learn notice position persisting action byte leveldb take persisted action replica learn append action position successfully update registry attempt truncate log coordinator attempt write truncate action position retry registration necessary replica receive write request position receive ping slave add slave lucid available resource available allocate perform allocation slave register master give slave resuming send status update persisting action byte leveldb take persisted action register slave lucid slave lucid register resende acknowledgement replica receive learn notice position version new master detect authenticating master default cram authenticatee detect new master new master detect authenticating master default cram authenticatee pausing send status update create new client sasl connection create new client sasl connection authenticating default cram authenticator authenticating default cram authenticator register master give slave create new server sasl connection create new server sasl connection resuming send status update receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm lucid server fqdn lucid false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm lucid server fqdn lucid false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success receive sasl authentication step request lookup property user test principal realm lucid server fqdn lucid false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm lucid server fqdn lucid false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal successfully authenticate principal test principal authentication success successfully authenticate master successfully authenticate master send registration request retry registration necessary receive registration request framework default authorize framework principal test principal receive offer role persisting action byte leveldb take delete key leveldb take persisted action replica learn truncate action position registering framework default add framework perform allocation slave send offer framework default framework register take take resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave resource available allocate perform allocation slave receive ping slave test failure fail wait reregisterslavemessage framework default disconnect disconnecting framework default deactivating framework default give framework default failover deactivate framework recover total allocatable slave framework detect master detect new master abort unix time try date gnu date pausing send status update master terminate sigsegv receive pid tid pid stack trace unknown unknown check local segmentation fault noformat	['flaky']	3	1	Resolved
13094154	MESOS	2732	quota heuristic check account mount volumes	expect come surprise unable create quota big root disk space slave give cluster number slave root disk size mount volume disk resource look like noformat fang foom curl noformat noformat curl noformat fin fang foom able create quota total available disk resource root case report mesos hydra able create quota equivalent total root disk available hydra total available disk report mesos resource modify mesos add log disk number increase nonstaticclusterresource iteration final iteration maximum quota able create hydra expect quota heuristic check include resource noformat aug hydra mesos performing capacity heuristic check set quota request aug hydra mesos heuristic total quota aug hydra mesos heuristic nonstaticagentresource aug hydra mesos heuristic nonstaticclusterresource aug hydra mesos heuristic nonstaticagentresource aug hydra mesos heuristic nonstaticclusterresource aug hydra mesos heuristic nonstaticagentresource aug hydra mesos heuristic nonstaticclusterresource aug hydra mesos heuristic nonstaticagentresource aug hydra mesos heuristic nonstaticclusterresource aug hydra mesos heuristic nonstaticagentresource aug hydra mesos heuristic nonstaticclusterresource aug hydra mesos heuristic noformat	['resource-management']	3	1	Resolved
12863971	MESOS	2732	perf event isolator stop perform sampling single timeout occur	currently perf event isolator time sample fix extra time second sample time elapse code duration timeout code base reap interval maximum code stop sample altogether single timeout occur observe time out normal operation well isolator continue perform perf sample case timeout sense continue sample case error transient	['twitter']	3	1	Resolved
12783342	MESOS	2732	log address http request	query expensive operation cluster large possible dos master frequent repeat query separate problem query endpoint result log entry write entry lack useful information address response code response size detail useful track query endpoint consider add detail log entry write separate doc trunk doc trunk consider write log entry http request snapshot produce log entry noformat title sample log entry http request noformat	['twitter']	4	4	Resolved
13231515	MESOS	2732	endpoint hang	user report endpoint occasionally hang stack trace provide reveal thread appear idle wait event investigate code issue find possible process gets terminate route handler dispatch drop dispatch abandon future	['foundations']	3	1	Resolved
12838954	MESOS	2732	add queue size metric allocator	light performance regression like visibility queue size allocator enable alert performance problem currently metric allocator look gcc current queue size gauge require trip process queue	['twitter']	2	3	Resolved
13308291	MESOS	2732	mesos fail build error window msvc	try build mesos windows fail build error ambiguous overloaded function windows msvc reproduce late reversion master branch look isssue thank lot reproduce step git clone true open command prompt admin browse mkdir pushd cmake visual studio host set msbuild platform configuration debug rebuild errormessage window error ambiguous overloaded function compile source file	['windows']	3	1	Resolved
13300033	MESOS	2732	windows overlap discard handling drop datum	get discard request operation window cancellation request operation complete check future discard request decide discard code template static void promise const data dword error error fail error code code possible operation complete successfully case succeed cancel need check code template static void promise const data dword error error error fail error code code think currently major consequence issue caller tend discard essentially abandon entire process reading writing	['windows']	4	1	Resolved
13086569	MESOS	2732	framework receive status update launch task kill immediately	marathon team see issue integration test suite marathon gets stick infinite loop try kill launch task test task launch immediately follow kill task framework wait task status update case launch kill message arrive agent correct order launch kill path agent reach point status update send framework framework see status update task trigger kill cause infinite loop	['reliability']	2	1	Resolved
13101736	MESOS	2732	slavetest httpschedulerslaverestart test flaky	saw asf test code run slavetest httpschedulerslaverestart create default local authorizer master start flag startup credential local share meso webui master master allow authenticated framework register master allow authenticated agent register master allow authenticate http framework register loading credential authentication credential default authenticator create default basic http authenticator realm mesos master readonly create default basic http authenticator realm mesos master readwrite create default basic http authenticator realm mesos master scheduler authorization enable whitelist give initialize hierarchical allocator process elect lead master recover registrar recovering registrar successfully fetch registry applied operation attempt update registry successfully update registry successfully recover registrar recover agent registry allow agent register skip recovery hierarchical allocator recover isolation posix cpu posix mem filesystem posix network cni fail create aufs backend aufsbackend require root privilege fail create bind backend bindbackend require root privilege default backend copy attempt spawn run process create default local authorizer mesos agent start flag startup store appc cgroup credential run store docker run meso isolator docker volume sec fetch cpu posix mem build src mesos sandbox systemd system loading credential authentication credential attempt spawn run process agent credential test principal loading credential authentication create default basic http authenticator realm meso agent readonly create default basic http authenticator realm meso agent readwrite version new master detect authenticating master default cram authenticatee create new client sasl connection authenticating start authentication session create new server sasl connection agent resource agent attribute agent hostname pausing send status update receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm server fqdn false false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm server fqdn false false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal authentication session cleanup successfully authenticate master send subscribe retry registration necessary recover state meta receive subscribe framework default authorize framework principal test principal receive offer role recover status update manager recover containerizer subscribe framework default checkpointing enabled capability framework register take add framework allocation perform inverse offer send perform allocation agent provisioner recovery complete finished recovery query resource estimator oversubscribable resource receive oversubscribable resource resource estimator new master detect pausing send status update detect new master authenticating master default cram authenticatee create new client sasl connection authenticating start authentication session create new server sasl connection receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm server fqdn false false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm server fqdn false false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal authentication session cleanup successfully authenticate master retry registration necessary receive register agent message authorize agent principal test principal authorized registration agent register agent applied operation attempt update registry successfully update registry admit agent receive ping slave register master give agent resume send status update registered agent add agent allocate checkpointing slaveinfo meta slave forward total oversubscribed resource receive update agent total oversubscribed resource inverse offer send perform allocation agent agent update total resource send offer framework default take remove offer processing accept offer agent framework default authorize framework principal test principal launch task add task resource agent launching task framework default resource agent got assign task framework checkpointe frameworkinfo meta slave framework checkpointing framework pid meta slave framework update allocation framework agent authorize task framework authorize framework principal test principal launch task launch task framework try chown slave framework user meso checkpointing executorinfo meta slave framework launch executor framework resource work directory slave framework launch container executor framework start container checkpointe taskinfo meta slave framework transition state container provision preparing queued task executor framework successfully attach file slave framework successfully attach file slave framework launch meso containerizer flag fork child pid container checkpointing container fork pid meta slave framework pid transition state container prepare isolating transition state container isolate fetching start fetch uris container directory slave framework transition state container fetch running version got registration executor framework checkpointing executor pid meta slave framework pid send queued task executor framework executor register agent receive subscribed event subscribed executor receive launch event start task run build src mesos containerizer launch forked command handle status update uuid task framework receive status update uuid task framework create statusupdate stream task framework checkpointing update status update uuid task framework forward update uuid task framework agent forward update uuid task framework status update manager successfully handle status update uuid task framework send acknowledgement status update uuid task framework status update uuid task framework agent forward status update uuid task framework update state task framework late eat status update state take processing acknowledge task framework default agent agent terminate agent disconnect disconnect agent isolation posix cpu posix mem filesystem posix network cni deactivate agent agent deactivate fail create aufs backend aufsbackend require root privilege fail create bind backend bindbackend require root privilege default backend copy attempt spawn run process create default local authorizer mesos agent start flag startup store appc cgroup credential run store docker run meso isolator docker volume fetch cpu posix mem build src mesos sandbox systemd system loading credential authentication credential agent credential test principal loading credential authentication create default basic http authenticator realm meso agent readonly create default basic http authenticator realm meso agent readwrite agent resource agent attribute agent hostname pausing send status update recover state meta committed checkpointed resource find meta resource recovering framework recover executor framework recover status update manager recover executor framework create statusupdate stream task framework replay status update stream task recover containerizer recover container executor framework provisioner recovery complete send reconnect request executor framework receive reconnect request agent clean reregistered executor kill reregistered executor framework destroy container running state allocation perform inverse offer send transition state container run destroying perform allocation agent ask destroy container finished recovery query resource estimator oversubscribable resource receive registration message executor framework shut executor framework unexpected state terminating new master detect pausing send status update detect new master receive oversubscribable resource resource estimator executor ask shutdown receive shutdown event shut send sigterm process tree pid authenticating master default cram authenticatee create new client sasl connection authenticating start authentication session create new server sasl connection receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm server fqdn false false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm server fqdn false false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal authentication session cleanup successfully authenticate master retry registration necessary receive register agent message agent authorize agent principal test principal authorize registration agent register agent agent reactivate send updated checkpointed resource agent retry registration necessary register master forward total oversubscribed resource resume send status update receive register agent message agent resende status update uuid task framework forward update uuid task framework agent authorize agent principal test principal ignore new checkpointed resource identical current version receive update agent total oversubscribed resource forward update uuid task framework authorize registration agent agent update total resource register agent send updated checkpointed resource agent register master forward total oversubscribed resource update info framework checkpointe frameworkinfo meta slave framework status update uuid task framework agent forward status update uuid task framework update state task framework late state status update state receive update agent total oversubscribed resource take checkpointing framework pid meta slave framework processing acknowledge task framework default agent agent update total resource resume send status update resende status update uuid task framework update info framework pid update forward update uuid task framework agent checkpointe frameworkinfo meta slave framework checkpointing framework pid meta slave framework ignore new checkpointed resource identical current version resume send status update resende status update uuid task framework forward update uuid task framework agent send message framework take receive status update acknowledgement uuid task framework forward update uuid task framework checkpointe ack status update uuid task framework forward update uuid task framework status update uuid task framework agent status update manager successfully handle status update acknowledgement uuid task framework forward status update uuid task framework update state task framework late state status update state take status update uuid task framework agent forward status update uuid task framework update state task framework late state status update state take processing acknowledge task framework default agent processing acknowledge task framework default agent receive status update acknowledgement uuid task framework receive status update acknowledgement uuid task framework fail handle status update acknowledgement uuid task framework unexpected status update acknowledgment uuid task framework fail handle status update acknowledgement uuid task framework unexpected status update acknowledgment uuid task framework container exit ignoring destroy request unknown container executor framework terminate signal kill handle status update uuid task framework ignore update unknown container receive status update uuid task framework checkpointing update status update uuid task framework forward update uuid task framework agent forward update uuid task framework status update manager successfully handle status update uuid task framework status update uuid task framework agent forward status update uuid task framework update state task framework late state status update state take processing acknowledge task framework default agent recover total allocate agent framework remove task resource framework agent receive status update acknowledgement uuid task framework checkpointe ack status update uuid task framework clean status update stream task framework status update manager successfully handle status update acknowledgement uuid task framework complete task clean executor framework scheduling slave framework future scheduling slave framework future scheduling meta slave framework future clean framework scheduling meta slave framework future closing status update stream framework scheduling slave framework future scheduling meta slave framework future inverse offer send perform allocation agent send offer framework default take allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent allocation perform inverse offer send perform allocation agent query resource estimator oversubscribable resource receive oversubscribable resource resource estimator src test failure fail wait framework default disconnect deactivating framework default deactivate framework allocation perform inverse offer send perform allocation agent remove offer disconnecting framework default give framework default failover agent terminate recover total allocate agent framework framework failover timeout remove framework default removing framework default removed framework master terminate removed agent libprocess include process failure actual function count match expect args message matcher byte object expect call actual call unsatisfied active libprocess include process failure actual function count match expect args message matcher byte object byte object expect call actual call unsatisfied active fail slavetest httpschedulerslaverestart code	['flaky-test', 'mesosphere']	3	1	Resolved
12833150	MESOS	2732	slave expose metric oversubscribed resource	metric snapshot expose metric oversubscribed resource allocate available	['twitter']	3	3	Resolved
13017879	MESOS	2732	mastermaintenancetest inverseoffersfilter flaky	test crash launch executor concurrently test containerizer thread safe noformat truncate line authenticating master default cram authenticatee detect new master create new client sasl connection receive oversubscribable resource resource estimator authenticating start authentication session create new server sasl connection receive sasl authentication mechanism cram attempt authenticate mechanism cram receive sasl authentication start authentication require step receive sasl authentication step receive sasl authentication step request lookup property user test principal realm server fqdn false false false look auxiliary property userpassword look auxiliary property cmusaslsecretcram request lookup property user test principal realm server fqdn false false true skip auxiliary property userpassword true skip auxiliary property cmusaslsecretcram true authentication success authentication success successfully authenticate principal test principal authentication session cleanup successfully authenticate master retry registration necessary register agent maintenance applied operation attempt update registry retry registration necessary ignoring register agent message maintenance admission progress persisting action byte leveldb take persisted action truncate position replica receive learn notice position retry registration necessary ignoring register agent message maintenance admission progress persisting action byte leveldb take delete key leveldb take persisted action truncate position attempt append byte log coordinator attempt write append action position retry registration necessary ignoring register agent message maintenance admission progress replica receive write request position persisting action byte leveldb take persisted action append position replica receive learn notice position retry registration necessary ignoring register agent message maintenance admission progress persisting action byte leveldb take persisted action append position successfully update registry attempt truncate log coordinator attempt write truncate action position receive ping slave registered agent maintenance register master give agent clearing fetcher cache replica receive write request position add agent maintenance allocate resume send status update allocation perform perform allocation agent checkpointing slaveinfo meta forward total oversubscribed resource receive update agent maintenance total oversubscribed resource agent maintenance update oversubscribed resource total allocate allocation perform perform allocation agent handle http event process master path maintenance schedule http post maintenance schedule applied operation attempt update registry persisting action byte leveldb take persisted action truncate position replica receive learn notice position persisting action byte leveldb take delete key leveldb take persisted action truncate position attempt append byte log coordinator attempt write append action position replica receive write request position allocation perform perform allocation agent persisting action byte leveldb take persisted action append position replica receive learn notice position persisting action byte leveldb take persisted action append position successfully update registry attempt truncate log coordinator attempt write truncate action position update unavailability agent maintenance host start update unavailability agent maintenance start replica receive write request position allocation perform perform allocation agent allocation perform perform allocation agent version new master detect wait initiate attempt master connect master master api scheduler send subscribe master api scheduler handle http event process master path api scheduler http post api scheduler receive subscription request http framework default authorize framework principal test principal receive offer role subscribe framework default checkpointe disabled capability add framework send heartbeat enqueue event subscribed receive master api scheduler enqueue event heartbeat receive master api scheduler perform allocation agent send offer framework default send inverse offer framework default enqueue event offer receive master api scheduler enqueue event receive master api scheduler persisting action byte leveldb take persisted action truncate position replica receive learn notice position persisting action byte leveldb take delete key leveldb take persisted action truncate position allocation perform perform allocation agent send accept master api scheduler send accept master api scheduler handle http event process master path api scheduler handle http event process master path api scheduler http post api scheduler processing accept offer agent maintenance host framework default authorize framework principal test principal launch task http post api scheduler processing accept offer agent maintenance framework default authorize framework principal test principal launch task executor task use cpu minimum require update executor mandatory future release executor task use memory minimum require update executor mandatory future release add task resource agent maintenance host launch task framework default resource agent maintenance host executor task use cpu minimum require update executor mandatory future release executor task use memory minimum require update executor mandatory future release got assign task framework add task resource agent maintenance launch task framework default resource agent maintenance launch task framework got assign task framework launch task framework try chown executor run user mesos try chown executor run user mesos launch executor framework resource work directory executor run launch executor framework resource work directory executor run check fail non null check failure stack trace version executor start pid queued task executor framework successfully attach file executor run get registration executor framework executor register agent take send queued task executor framework executor ask run task take executor send status update uuid task framework handle status update uuid task framework receive status update uuid task framework create statusupdate stream task framework forward update uuid task framework agent forward update uuid task framework status update manager successfully handle status update uuid task framework send acknowledgement status update uuid task framework status update uuid task framework agent maintenance forward status update uuid task framework executor receive status update acknowledgement task framework update state task framework late state status update state enqueue event update receive master api scheduler send acknowledge master api scheduler handle http event process master path api scheduler http post api scheduler processing acknowledge task framework default agent receive status update acknowledgement uuid task framework status update manager successfully handle status update acknowledgement uuid task framework unknown noformat suspect follow line perform concurrently trip crash	['tech-debt']	3	1	Resolved
13118644	MESOS	2732	strip non scheduler	support capable framework field add resource math mesos library update check match check addability subtractability containment etc compensate change demo framework meso update set resource object matching phase offer resource evaluate order framework launch task meso demo framework needed update resource algebra mesos depend match field resource object execute algebraic operation pose unique problem external library aim support framework opt capability specifically external library implement resource algebra consistent meso implement internally example library mesos undoubtedly problem explain scenario quote flo mesos framework run opt need multiple role framework run version mesos exist prior integration support operator upgrade meso cluster late version flo rebuild framework late version mesos launch cluster observe framework receive offer reject dig code realize mesos inject resource object offer framework mesos consider compare resource object compatible framework consideration prepare resource object prior resource matching phase consequence flo framework try match resources align framework set possibly match mesos inject regardless capability lack thereof case framework quote meso strip resource object prior offer non multi role framework problem illustrate away	['mesosphere']	3	1	Resolved
12843918	MESOS	2732	scheduler driver drop reconciliation status update miss	process fix accidentally introduce non backwards compatible change require set optional master set master generate update scheduler driver ignore uuid master driver generate update suggest follow fix set set string ensure scheduler driver ignore stop set	['twitter']	1	1	Resolved
13010144	MESOS	2732	contenttype agentapitest flaky	contenttype agentapitest flaky see fail asf code test failure unexpected response status found code	['flaky-test']	3	1	Resolved
12667627	MESOS	2732	master properly consolidate slave deactivate map	currently master keep track active slave slave map deactivate slave deactivate map index slaveid index pid lead inconsistency state slave see production twitter slave give minute master remove slave presumably network partition slave receive shutdown restart register master get new immediately consider disconnected sure master remove slave come get pid surprising bit get register message probably back network slave old pid exist master slave map master think new slave add slave get ack registration message commit suicide expect receive expect master remove slave slave map base pid note completely arbitrary master remove slave map master loop entry slave pick match pid point slave pid add deactivate exist slave slave map pid eventually receive status update slave master crash expect message slave pid deactivate present slave	['twitter']	3	1	Resolved
13171249	MESOS	2732	improve performance json parsing avoid conversion cost	stout json parse function parse follow convert carry significant conversion cost double parse time leverage picojson parse context avoid cost	['performance']	3	4	Resolved
12779984	MESOS	2732	typo committer guide article line	explicit commit message include link review use character change	['documentation', 'newbie']	5	20	Resolved
12834896	MESOS	2732	log framework capability master	capability add frameworkinfo log master framework capability enable disabled debug easy framework developer ideally fold old checkpoint capability log past fact checkpoint default false trip lot developer	['twitter']	4	4	Resolved
12779208	MESOS	2732	improve support stream http responses libprocess	currently libprocess support pipe construct streaming response code struct response provide body absolute path file pipe stream response distinguish case type body use body body response encode gzip efficiency content encoding specify path attempt perform sendfile operation file find path pipe splice datum pipe transfer encoding chunked note read end pipe close libprocess write end close socket datum splice close listen long cause write pipe generate sigpipe terminate program explicitly ignore handle case body path pipe expect properly specify content type header content length transfer encoding header fill enum body path pipe type code interface low level difficult program connection closure signal sigpipe difficult caller deal suppress sigpipe locally globally order epipe instead pipe generally inter process communication pipe finite size block pipe caller deal blocking pipe buffer limit exceed non blocking pipe caller deal retry write want consider use case send stream datum make request datum return streaming manner make request request content stream ticket focus require http api	['twitter']	3	4	Resolved
12718042	MESOS	2732	remove field launchtasksmessage	scheduler driver new field follow remove deprecated field simplify master logic driver logic	['tech-debt']	3	3	Resolved
12965871	MESOS	2732	libevent build prevent new connection	ssl enable build meso combination ssl downgrading support connection actually transmit datum hang runnable master reproduce issue platform spin master enable ssl downgrading noformat export true export true export export export mesos foo noformat create artificial http request load quickly spot problem master log output curl noformat true sleep echo date curl ssl debug master slave echo date echo noformat create connection master transmit datum noformat telnet localhost noformat curl request hang master stop respond new connection persist datum transmit telnet connection close problem initially observe run mesos aws cluster enabled load balancer use idle persistent connection master node connection naturally transmit datum long external request route load balancer aws allow set timeout connection test environment duration set second see master get repetitively unresponsive second get unstuck brief period got stick	['mesosphere', 'security', 'ssl']	1	1	Resolved
12781595	MESOS	2732	add ability distinguish slave removal metric reason	currently expose single removal metric master make difficult distinguish removal reason alerting currently slave remove following reason health check fail slave unregistered slave replace new slave endpoint case expect maintenance want notify strongly health check failure	['twitter']	3	4	Resolved
12720503	MESOS	2732	add operational documentation run master	master replicate state disk add documentation guide operator common maintenance work swap master ensemble grow master ensemble shrink master ensemble help craft similar documentation user replicate log	['twitter']	3	20	Resolved
13300036	MESOS	2732	opensslsocketimpl windows incorrectly poll read readiness	opensslsocket currently zero byte read trick windows poll read readiness peak datum determine incoming connection perform ssl handshake design provide consistent semantic zero byte read posix window return immediately fix different semantic zero byte posix window let fall system call confusing user unlikely caller perform zero byte read typical code confusion probably avoid implement read window caller code consistent probably confusing user	['windows']	3	1	Resolved
13242238	MESOS	2732	expose quota consumption endpoint	expose quota consumption user display quota consumption need add endpoint currently use role table	['resource-management']	3	3	Resolved
12782431	MESOS	2732	performance issue master large number slave register	large cluster lot slave register master get backlogge processing registration request perf reveal follow code event cycle const const con pipecb malloc const kernel memcmp free code likely loop slave registration code void const upid const slaveinfo slaveinfo const vector checkpointedresource const string version check slave register retry foreachvalue slave slave code	['scalability', 'twitter']	3	4	Resolved
13185403	MESOS	2732	improve sort performance drf sorter	sort performance drf sorter negatively affect use hashmap introduce originally store cache friendly datum structure avoid hash overhead improve sort performance	['performance']	2	4	Resolved
12787115	MESOS	2732	document tip good practice guideline code review	currently committer apache meso doc committer information relevant contributor look participate code review process propose extract information general code reviewing document include additional tip good practice lesson learn member community great pre requisite boarding committer add meso committer guide specific expectation committer want committership document help set expectation contributor look committer	['tech-debt']	3	4	Resolved
12675143	MESOS	2732	capture memory usage statistic oom	collect memory usage statistic oom notification concern stat stale case nice snapshot stat base memory threshold notification	['twitter']	3	4	Resolved
12777027	MESOS	2732	rate limit slave removal master recovery	like rate limit slave removal common path need rate limit slave removal occur master recovery master recover strict registry slave register timeout remove currently safeguard place abort slave register case transient partition want remove large section slave rate limiting	['twitter']	3	4	Resolved
12527244	MESOS	2732	executor resource monitoring local reporting usage stat	implement reporting resource usage executor log local log file eventual usage report statistic mesos master order build timeline webui like command line interface improvement ticket local monitoring log file reporting reporting system master node later improvement ticket current version mesos possible monitor individual task good sort system monitor usage individual executor aggregate resource usage executor task resource allocation framework relationship job executor aggregate statistic meaningful reporting available lxc isolation process base isolation lxc isolation task easy isolation facility lxc process base isolation difficult process parent process tree executor double fork session process group likely executor uncommon case process reset usage statistic eventually report mesos master possible use oversubscribe slave node	['monitoring']	3	16	Resolved
