id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13396429	GEODE	add test verify peer communication auth expire	server join cluster need provide credential expire credential peer peer communication succeed	['geodeoperationapi', 'pull-request-available', 'security']	3	7	Closed	63	['server', 'add', 'need', 'redis', 'assertionerror', 'failed', 'host', 'log', 'vms', 'build']
12924529	GEODE	failure	test fail build dunit rmiexception invoke run host vms dunit method source source source cause indexoutofboundsexception index size method hydra source method method	['ci', 'flaky']	3	1	Closed	21	['vms', 'host', 'invoke', 'assertionerror', 'server', 'redis', 'failed', 'add', 'log', 'write']
13158818	GEODE	add ignorefailure flag clifunctionresult	command ability idempotent exist typically creation exist typically deletion flag pass function perform actual work new cluster config pojo want function accept pojo argument end function able set new flag action fail missing exist component command process return clifunctionresult determine present user	['pull-request-available']	3	4	Closed	55	['new', 'command', 'add', 'server', 'redis', 'assertionerror', 'failed', 'log', 'need', 'vms']
13418686	GEODE	marker message deliver durable client put message	durable client register interest connect server send readyforevent message queue sever enqueue marker message server enqueue put message queue client disconnect connection failure auth failure client reconnect server server make queue primary enqueue marker message marker message deliver client queue manager delete marker message marker message conflate put message deliver marker message client value client cache	['pull-request-available']	3	1	Closed	62	['message', 'need', 'new', 'server', 'host', 'assertionerror', 'failed', 'command', 'log', 'vms']
13415883	GEODE	authenticationrequiredexception fail find authenticate user	client connect server thread put connection valid uniqueid clientcacheupdater thread fail initialize get ioexception try connect server quote warn pst cache client updater thread runitnow hydra port runitnow hydra catch follow exception attempt create server client communication socket exit sockettimeoutexception read time quote clientcacheupdator reset connection userid thread use uniqueid get exception	['geodeoperationapi', 'pull-request-available', 'unreleased']	3	1	Closed	37	['server', 'create', 'find', 'vms', 'host', 'invoke', 'failed', 'build', 'string', 'fix']
13140363	GEODE	cleanup test use example geode wiki	look test use recommend example geode wiki	['pull-request-available']	3	4	Closed	22	['message', 'string', 'server', 'assertionerror', 'log', 'line', 'find', 'write', 'fix', 'result']
13192928	GEODE	repeattest target correct dependency	repeat test target copy classpath base target dependency target run build correct dependency	['pull-request-available']	3	1	Resolved	7	['build', 'start', 'fix', 'need', 'invoke', 'assertionerror', 'failed', 'server', 'command', 'host']
13199395	GEODE	failure logsanddescribeconfigarefullyredactedacceptancetest describeconfigredactsjvmargument logsdonotcontainstringthatshouldberedacte	fail run stack trace noformat logsanddescribeconfigarefullyredactedacceptancetest describeconfigredactsjvmargument failed comparisonfailure expect method logsanddescribeconfigarefullyredactedacceptancetest logsdonotcontainstringthatshouldberedacted failed comparisonfailure expect method noformat results artifacts	['pull-request-available']	3	1	Resolved	73	['expect', 'find', 'start', 'failed', 'need', 'assertionerror', 'server', 'command', 'vms', 'write']
13048975	GEODE	build generate javadoc warning	noformat klund dev geode geode core src main java org apache geode management internal cli util warning argument logfilter parameter klund dev geode geode core src main java org apache geode management internal cli util warning argument baselogfile parameter klund dev geode geode core src main java org apache geode management internal cli util warning argument basestatsfile parameter klund dev geode geode core src main java org apache geode management internal cli warning argument tempfile parameter noformat	['javadocs']	3	1	Closed	7	['build', 'start', 'fix', 'need', 'invoke', 'assertionerror', 'failed', 'server', 'command', 'host']
12907576	GEODE	failure	noformat assertionerror expect method method source method noformat	['ci']	3	1	Closed	48	['expect', 'code', 'start', 'invoke', 'vms', 'host', 'result', 'failed', 'line', 'assertionerror']
13379817	GEODE	failure putallclientserverdistributedtest testpartialkeyinprsinglehopwithredundancy	putallclientserverdistributedtest testpartialkeyinprsinglehopwithredundancy failed comparisonfailure expect method fail run artifact available	['geodeoperationapi']	3	1	Reopened	73	['expect', 'find', 'start', 'failed', 'need', 'assertionerror', 'server', 'command', 'vms', 'write']
13356514	GEODE	add ability concurrentloopingthread run lockstep	allow possibility contention iterate multiple key	['pull-request-available']	3	6	Closed	116	['add', 'class', 'log', 'server', 'redis', 'assertionerror', 'failed', 'host', 'write', 'vms']
12912031	GEODE	hang	hit hang private build thread dump running process look like stick noformat test worker thread state wait object monitor method lock thread lock offheapmemorymonitor method offheapmemorylistener daemon wait monitor entry thread state blocked object monitor wait lock offheapmemorymonitor noformat look like problem stopmonitore call join memory monitor thread synchronize memory monitor thread stick try lock	['ci']	3	1	Closed	7	['build', 'start', 'fix', 'need', 'invoke', 'assertionerror', 'failed', 'server', 'command', 'host']
13322338	GEODE	update redis api geode doc	doc update describe redis api upcoming release	['pull-request-available']	3	4	Closed	23	['redis', 'server', 'expect', 'command', 'code', 'create', 'remove', 'need', 'add', 'failed']
13086375	GEODE	failure window processstats create	noformat gemfirestatsamplerintegrationt testbasic failed assertionerror processstats create windows server noformat	['ci', 'integrationtest', 'windows']	3	1	Resolved	0	['server', 'create', 'string', 'failed', 'change', 'line', 'fix', 'error', 'expect', 'find']
13198955	GEODE	gfsh destroy jdbc mapping undo gfsh create jdbc mapping	gfsh create jdbc mapping recently change alter region create async event queue gfsh destroy jdbc mapping need correspond change undo create	['pull-request-available']	3	1	Closed	112	['create', 'need', 'change', 'add', 'class', 'code', 'failed', 'log', 'assertionerror', 'write']
13436546	GEODE	outofmemorydunitt fail java cmsinitiatingoccupancyfraction long exist	test explicitly add cmsinitiatingoccupancyfraction cms remove late java release outofmemorydunitt initializationerror fail defaultmulticauseexception multiple failures failure assertionfailederror cache server process terminate unexpectedly exit status unrecognized option error create java virtual machine error fatal exception occur program exit	['java17', 'pull-request-available']	3	1	Closed	34	['error', 'start', 'string', 'find', 'add', 'message', 'log', 'build', 'failed', 'assertionerror']
13445882	GEODE	run analyze serialiable test intellij	intellij build run test instead gradle run analyzeserializable test relevant class write different output directory	['pull-request-available']	3	6	Resolved	77	['new', 'change', 'add', 'write', 'class', 'string', 'create', 'server', 'log', 'assertionerror']
12857741	GEODE	failure rebalanceoperationdunitt testrecoverredundancyparallelasynceventqueuesimulation fail assertion	rebalanceoperationdunitt testrecoverredundancyparallelasynceventqueuesimulation fail assertion nightly build color red noformat rebalanceoperationdunitt testrecoverredundancyparallelasynceventqueuesimulation failed dunit rmiexception invoke run host jenkin vms dunit dunit dunit cause assertionfailederror expect noformat color	['ci']	3	1	Closed	86	['vms', 'host', 'invoke', 'expect', 'message', 'failed', 'error', 'build', 'assertionerror', 'redis']
12906006	GEODE	failure	noformat dunit rmiexception invoke run host vms dunit dunit dunit method method source method cause assertionfailederror expect source hydra source method source method noformat previously run test partitionedregionhafailureandrecoverydunittest netsearchmessagingdunittest evictionobjectsizerdunittest partitionedregionbucketcreationdistributiondunittest interruptsconservesocketsfalsedunittest partitionedregionredundancyzonedunittest deltafaultindunittest putallglobaldunittest deltapropagationstatsdunittest partitionedregionpriddunitt transactionswithdeltadunittest partitionedregiontestutilsdunittest	['ci']	3	1	Closed	86	['vms', 'host', 'invoke', 'expect', 'message', 'failed', 'error', 'build', 'assertionerror', 'redis']
13173499	GEODE	generated diskstore restore script incorrect windows	auto generate script incorrect windows slight difference implementation scriptgenerator windows unix	['pull-request-available']	3	1	Closed	22	['message', 'string', 'server', 'assertionerror', 'log', 'line', 'find', 'write', 'fix', 'result']
12932322	GEODE	provide implementation partitioned regions	current partitionedregion api offer clear operation code unsupportedoperationexception overrides public void clear throw new unsupportedoperationexception void regionevent boolean cachewrite throw new unsupportedoperationexception void event throw new unsupportedoperationexception code	['geodecommons']	3	2	Open	82	['new', 'code', 'remove', 'fix', 'add', 'write', 'server', 'assertionerror', 'failed', 'invoke']
13200658	GEODE	change singlehopclientexecutorwithloggingintegrationtest avoid custom	singlehopclientexecutorwithloggingintegrationtest good example unit testing log specific behavior class change remove rule systemoutrule rename test unit test	['pull-request-available']	3	6	Closed	80	['log', 'add', 'new', 'change', 'fix', 'write', 'class', 'message', 'remove', 'create']
13138375	GEODE	run dunit test jdk fail unrecognized option printgctimestamp	noformat link stream locator link stream locator locator unrecognized option printgctimestamp locator error create java virtual machine locator error fatal exception occur program exit process finish exit code interrupt signal sigint noformat	['pull-request-available']	3	7	Closed	70	['code', 'create', 'start', 'add', 'error', 'server', 'command', 'write', 'result', 'failed']
12992986	GEODE	superflaky	noformat geode core distributedt persistentrecoveryorderdunittest testcrashduringpreparepersistentid fail assertionerror region create test complete fail skip noformat	['ci', 'flaky', 'pull-request-available', 'swat']	4	1	Closed	12	['create', 'command', 'expect', 'error', 'server', 'need', 'redis', 'assertionerror', 'failed', 'vms']
13135536	GEODE	remove singleton call test	test invoke singleton getter cacheserializablerunnable clientserverccedunitt multivmregiontestcase reconnectdunittest cachedalleventsdunittest callbackargdunittest clientmembershipdunittest clientservertestcase proxydunitt reconnectdunittest regionmembershiplistenerdunittest regionreliabilitytestcase remoteprvaluesarenotdeserializedregressiontest txorderdunittest valuesarelazilydeserializedregressiontest distributednoackregionccedunittest multivmregiontestcase reconnectdunittest	['pull-request-available']	3	7	Closed	82	['new', 'code', 'remove', 'fix', 'add', 'write', 'server', 'assertionerror', 'failed', 'invoke']
13156664	GEODE	refactore use regionmapput	regionmapput currently non txapplyput share code txapplyput refactore use code regionmapput	['pull-request-available']	3	7	Closed	110	['code', 'change', 'start', 'need', 'host', 'assertionerror', 'failed', 'server', 'command', 'log']
13308115	GEODE	embed pulse fail start custom	start locator custom reference geode appender converter fail correctly start embed pulse web application noformat info pdt add webapp main error unable invoke factory method class alertappender element geodealert illegalstateexception factory method find class alertappender illegalstateexception factory method find class alertappender method main error appender appenders parameter match element geodealert main error unable locate appender alert logger config root info pdt initializing servlet pulse noformat	['geodeoperationapi']	3	1	Open	34	['error', 'start', 'string', 'find', 'add', 'message', 'log', 'build', 'failed', 'assertionerror']
13365350	GEODE	failure shutdownalldunitt testshutdownallwithmemberswaiting fail suspect string	shutdownalldunitt testshutdownallwithmemberswaite failed assertionerror suspicious string write log run fix string use ignore find suspect string line fatal gmt push message recipient alertingioexception ioexception form connection alert listener cause ioexception form connection alert listener	['geodeoperationapi', 'pull-request-available']	3	1	Closed	22	['message', 'string', 'server', 'assertionerror', 'log', 'line', 'find', 'write', 'fix', 'result']
13208846	GEODE	remove todo comment author source code	remove todo comment author source code noformat geode core src main java org apache geode internal logging todo kirk delete getconfigurationinfostring geode core src main java org apache geode internal logging todo kirk perf create new string change noformat	['pull-request-available']	3	5	Closed	39	['code', 'remove', 'create', 'add', 'class', 'command', 'invoke', 'new', 'string', 'change']
13417121	GEODE	lettucepubsubintegrationt subscribepsubscribesameclient fail	see build task geode apis compatible redi integrationtest lettucepubsubintegrationtest subscribepsubscribesameclient failed comparisonfailure expect	['redis-triage']	3	1	Resolved	83	['failed', 'invoke', 'code', 'expect', 'vms', 'host', 'build', 'result', 'class', 'assertionerror']
13395749	GEODE	implement zunionstore command	implement command zunionstore command option associate test acceptance command implement appropriate unit test command add abstracthitsmissesintegrationtest command test redis cli tool verify native redi	['pull-request-available']	3	2	Closed	61	['command', 'redis', 'add', 'error', 'class', 'assertionerror', 'server', 'log', 'write', 'vms']
13191362	GEODE	gfsh destroy jndi bind command actually remove datum source	execute gfsh command destroy jndi bind target datum source datum source partially release early	['pull-request-available']	4	1	Resolved	31	['command', 'redis', 'need', 'result', 'new', 'host', 'create', 'add', 'failed', 'log']
13184107	GEODE	concourse job occasionally fail ssh issue	see concourse job fail ssh error copy datum instance execute test failure create noise distraction developer look fix possible maybe add sleep retry sure instance have issue ssh failure task ssh fail	['pull-request-available', 'swat']	3	1	Resolved	29	['add', 'create', 'command', 'server', 'need', 'redis', 'assertionerror', 'failed', 'write', 'invoke']
12961912	GEODE	failure	distributedtest noformat error message rmiexception invoke run host vms stacktrace rmiexception invoke run host vms method method source method cause assertionfailederror expect tombstone expect method hydra source method method standard output previously run test reconnectedcacheserverdunittest cachedalleventsdunittest regionexpirationdunitt callbackargdunittest clientregisterinterestdunittest diskdistributednoackasyncregiondunittest clearmultivmcallbkdunittest diskdistributednoackasyncoverflowregiondunittest clientregisterinterestselectordunittest clientserverccedunittest removeallmultivmdunittest diskdistributednoacksyncoverflowregiondunittest concurrentleaveduringgiidunittest txorderdunitt distributedackoverflowregioncceoffheapdunittest noformat	['ci']	3	1	Closed	86	['vms', 'host', 'invoke', 'expect', 'message', 'failed', 'error', 'build', 'assertionerror', 'redis']
13198783	GEODE	describe config output show sensitive information plain text	start locator server ssl information file file contain ssl configuration describe config setting plain text	['pull-request-available']	3	1	Closed	115	['server', 'start', 'new', 'add', 'log', 'remove', 'build', 'assertionerror', 'need', 'error']
12907142	GEODE	failure	noformat assertionerror suspicious string write log run fix string use ignore find suspect string line regiondestroyedexception diskregion close destroy dunit dunit dunit method source method noformat previously run test removealldackdunittest removedackdunittest removeglobaldunittest sizingflagdunittest systemfailuredunittest persistentpartitionedregionwithtransactiondunittest elidedputalldunittest partitionresolverdunitt partitionedregionloaderwriterdunittest partitionedregionmetadatacleanupdunittest persistprkrfdunittest persistentcolocatedpartitionedregiondunittest	['ci']	3	1	Closed	104	['string', 'fix', 'assertionerror', 'find', 'log', 'write', 'line', 'host', 'failed', 'command']
13377706	GEODE	remove hscan relate field redis hash	implement hscan look like add number field redis hash code private concurrenthashmap hscansnapshot private concurrenthashmap hscansnapshotcreationtime private scheduledexecutorservice hscansnapshotexpirationexecutor null code greatly increase hash overhead radish create hscansnapshotexpirationexecutor hash active hscan potentially lot thread field remove hash increase overhead need maintain state relate hscan probably client specific datum structure like executionhandlercontext redis look like maintain server state use stateless cursor algorithm redis avoid keep state server article go depth redis algorithm	['pull-request-available']	3	4	Closed	23	['redis', 'server', 'expect', 'command', 'code', 'create', 'remove', 'need', 'add', 'failed']
13219766	GEODE	failures gemfiredeadlockdetectordunittest testdistributeddeadlock	single run failure relate testdistributeddeadlock noformat showdeadlockoverhttpdunitt testdistributeddeadlockwithfunction failed showdeadlockoverhttpdunittest testnodeadlock failed gemfiredeadlockdetectordunittest testdistributeddeadlockwithdlock failed noformat noformat showdeadlockoverhttpdunitt testdistributeddeadlockwithfunction failed rmiexception invoke run host vms cause conditiontimeoutexception condition showdeadlockdistributedtestbase fulfil second showdeadlockoverhttpdunittest testnodeadlock failed rmiexception invoke run host vms cause conditiontimeoutexception condition showdeadlockdistributedtestbase fulfil second test complete fail task geode web distributedt failed task geode core distributedt gemfiredeadlockdetectordunittest testdistributeddeadlockwithdlock failed assertionerror noformat test result uri test report artifact job available	['flaky', 'pull-request-available']	3	1	In Progress	83	['failed', 'invoke', 'code', 'expect', 'vms', 'host', 'build', 'result', 'class', 'assertionerror']
12844711	GEODE	add mockito testcompile dependency	jmock mockito different strength weakness add mockito testcompile dependency developer choose jmock mockito test need write late stable release code testcompile mockito code	['build']	3	5	Closed	41	['code', 'add', 'need', 'write', 'failed', 'command', 'redis', 'assertionerror', 'log', 'vms']
13383239	GEODE	change stress new task job require non require	change stress new task job require non require	['pull-request-available']	3	5	Closed	78	['change', 'new', 'host', 'assertionerror', 'failed', 'server', 'need', 'command', 'log', 'vms']
13428099	GEODE	create common infrastructure blocking commands keyspace event notifications	create common infrastructure implement redis block command keyspace event notifications acceptance common infrastructure implement appropriate unit testing	['pull-request-available']	3	2	Closed	12	['create', 'command', 'expect', 'error', 'server', 'need', 'redis', 'assertionerror', 'failed', 'vms']
13208173	GEODE	sample stat generate fatal log message skip remain stat sample	see bug file fix addignoredexception unfortunately mean stat refresh line refresh silly add addignoredexception lot test think product code change catch workaround skip sample stat warning info level statement noformat fatal utc commit method noformat	['pull-request-available']	3	1	Closed	6	['code', 'message', 'change', 'remove', 'add', 'class', 'server', 'new', 'expect', 'fix']
12937570	GEODE	failure	noformat error message assertionfailederror stacktrace assertionfailederror method method source method noformat	['ci']	3	1	Closed	34	['error', 'start', 'string', 'find', 'add', 'message', 'log', 'build', 'failed', 'assertionerror']
13440283	GEODE	upgrade classgraph	fix issue describe	['pull-request-available']	3	4	Closed	104	['string', 'fix', 'assertionerror', 'find', 'log', 'write', 'line', 'host', 'failed', 'command']
12969705	GEODE	failure	failure private build revision error message noformat assertionerror connect command fail connect manager result fail retrieve rmiserver stub communicationexception root exception nosuchobjectexception object table noformat stacktrace noformat assertionerror connect command fail connect manager result fail retrieve rmiserver stub communicationexception root exception nosuchobjectexception object table method method source method noformat standard output noformat previously run test getcommandonregionwithcacheloaderduringcachemissdunittest listanddescriberegiondunittest miscellaneouscommandsdunittest sharedconfigurationcommandsdunittest showstacktracedunittest usercommandsdunitt deploycommandsdunittest configcommandsdunitt connectcommandwithhttpandssldunittest noformat	['ci']	3	1	Closed	108	['result', 'assertionerror', 'build', 'error', 'message', 'server', 'redis', 'failed', 'command', 'log']
13155478	GEODE	rename clusterconfigurationservice	term clusterconfigurationservice ambiguous people grand idea way outside current scope make public api retrieve persist cluster configuration	['pull-request-available']	3	7	Closed	22	['message', 'string', 'server', 'assertionerror', 'log', 'line', 'find', 'write', 'fix', 'result']
13200941	GEODE	cleanup dunit internal	class geode dunit package move hydra inner class dunitlauncher move level class additional cleanup fix class variable name intellij warning etc great	['pull-request-available']	3	4	Closed	10	['command', 'class', 'add', 'expect', 'fix', 'host', 'invoke', 'failed', 'server', 'need']
12937542	GEODE	failure	noformat error message assertionfailederror expect stacktrace assertionfailederror expect method source source source standard output previously run test listanddescribediskstorecommandsdunittest getcommandonregionwithcacheloaderduringcachemissdunittest showmetricsdunittest membercommandsdunittest showdeadlockdunittest showstacktracedunittest miscellaneouscommandsdunittest createalterdestroyregioncommandsdunittest listanddescriberegiondunittest functioncommandsdunitt deploycommandsdunittest noformat	['ci']	3	1	Closed	72	['error', 'server', 'command', 'message', 'expect', 'log', 'result', 'code', 'failed', 'host']
13142155	GEODE	prcustompartitioningdunitt package	prcustompartitioningdunitt package	['pull-request-available']	3	1	Closed	22	['message', 'string', 'server', 'assertionerror', 'log', 'line', 'find', 'write', 'fix', 'result']
12915598	GEODE	failure	revision noformat dunit rmiexception invoke run host vms dunit dunit dunit method method source method cause bindexception fail create server socket method hydra source method source method cause bindexception address use method noformat failure availableporthelperjunittest possible availableporthelper issue see test fail twice dunit test fail port confict	['ci', 'flaky']	3	1	Closed	21	['vms', 'host', 'invoke', 'assertionerror', 'server', 'redis', 'failed', 'add', 'log', 'write']
13393957	GEODE	failure nativeredissessionacceptancetest executionerror	noformat nativeredissessionacceptancetest executionerror failed assertionerror suspicious string write log run fix string use ignore find suspect string line error utc fail return response inboundchannel stacklessclosedchannelexception source method source method noformat noformat test result uri test report artifact job available noformat	['pull-request-available']	3	6	Closed	8	['string', 'find', 'log', 'write', 'result', 'error', 'failed', 'fix', 'assertionerror', 'line']
13160393	GEODE	failure fail teardown	noformat filenotfoundexception file exist build build geode test geode core build diskdir source method source method noformat	['ci', 'flaky']	3	1	Closed	7	['build', 'start', 'fix', 'need', 'invoke', 'assertionerror', 'failed', 'server', 'command', 'host']
13366211	GEODE	redis test fail netty later	pubsubintegrationtest ensureorderingofpublishedmessage build apache develop geode test result reliably linux windows bump apache geode important date late version party dependency break separately redis knowledge tackle	['pull-request-available', 'unreleased']	3	1	Closed	61	['command', 'redis', 'add', 'error', 'class', 'assertionerror', 'server', 'log', 'write', 'vms']
13278551	GEODE	failure clientclustermanagementservicedunittest deleteregiononspecificgroup	code java clientclustermanagementservicedunittest deleteregiononspecificgroup fail assertionerror suspicious string write log run fix string use ignore find suspect string line error gmt replicate concurrencychecksenable regiondestroyedexception replicate concurrencychecksenable code	['pull-request-available']	3	1	Closed	84	['string', 'assertionerror', 'write', 'find', 'log', 'line', 'fix', 'invoke', 'vms', 'host']
13194467	GEODE	remove comment contain developer source code	comment delete make develop noformat klund dev open git grep kirk geode core src distributedt java org apache geode cache query dunit kirk geode core src main java org apache geode distribute internal lock kirk assert fail bug geode core src main java org apache geode distribute internal lock rthread find readlockcountmap kirk geode core src main java org apache geode distribute internal lock null kirk search assertion geode core src main java org apache geode distribute internal lock kirk probably need follow ismakinglockgrantor geode core src main java org apache geode distribute internal lock kirk probably need waitforgrantor geode core src main java org apache geode distribute internal lock return kirk add null check becomegrantor talk eld geode core src main java org apache geode internal cache private static void closeable kirk geode core src main java org apache geode internal logging todo log kirk new destroy call geode core src main java org apache geode internal offheap public void datasize kirk geode core src performancet java org apache geode internal logging noformat	['pull-request-available']	3	5	Resolved	28	['need', 'remove', 'find', 'add', 'log', 'code', 'new', 'assertionerror', 'failed', 'server']
13440481	GEODE	outofmemorydunitt throw jedisdataexception	outofmemorydunitt test fail concurrent mark sweep cms garbage collector exist hunch test code rely cms like behavior establish memory threshold condition test example test result example stack trace noformat defaultmulticauseexception multiple failures failure assertionfailederror expect message oom command allow memory maxmemory err server internal error try throwable fail check jedisdataexception err server internal error try method method source method jedisdataexception err command receive geoderedisserver improperly format expect actual method source method suppress assertionfailederror expect message oom command allow memory maxmemory err server internal error try throwable fail check jedisdataexception err server internal error try method method source method source method suppress jedisdataexception err command receive geoderedisserver improperly format expect actual method cause assertionfailederror expect message oom command allow memory maxmemory err server internal error try throwable fail check jedisdataexception err server internal error try method method source method source method method source method cause jedisdataexception err command receive geoderedisserver improperly format expect actual method method source method noformat	['java17', 'pull-request-available']	3	4	Closed	72	['error', 'server', 'command', 'message', 'expect', 'log', 'result', 'code', 'failed', 'host']
13340911	GEODE	failure crashandnorepeatdunitt	failure code java crashandnorepeatdunitt failed rmiexception invoke run host vms cause managementexception start redis server bind address port sure run address port combination cause bindexception address use code	['flaky-test', 'unreleased']	4	1	Closed	36	['code', 'start', 'host', 'server', 'new', 'result', 'log', 'failed', 'line', 'invoke']
13137172	GEODE	deprecate peer auth init	peer auth init currently deprecate allow user supply class generate credential peer authentication instead read cmd line property useful integration key management system like credhub allow user save password plain text format file sure property work expect deprecate doc	['pull-request-available']	3	3	Closed	47	['change', 'new', 'expect', 'code', 'line', 'invoke', 'host', 'vms', 'failed', 'server']
13131730	GEODE	able create cache jvm	user able create cache jvm currently impossible static instance variable allow single cache add feature flag let start get multiple cache work feature flag enable task add feature flag enable create multiple cache jvm cache feature work	['pull-request-available']	3	7	Closed	29	['add', 'create', 'command', 'server', 'need', 'redis', 'assertionerror', 'failed', 'write', 'invoke']
12932500	GEODE	failure	assertionerror expect line	['ci']	3	1	Closed	47	['change', 'new', 'expect', 'code', 'line', 'invoke', 'host', 'vms', 'failed', 'server']
13212350	GEODE	gfsh miss disk store show disk store miss	gfsh miss disk store command show disk store actually miss reproduce start server persistent redundancy stop server rebalance restart server wait recovery complete gfsh report disk store stop server miss appear problem jmx listmissingdiskstores remove disk store report present member gfsh command logic report disk store miss report present jmx command fail member disk store bucket member report disk store present finally miss disk store report individual node come persistent view bucket geode update persistent view member restart miss disk store remove persistent view	['pull-request-available']	3	1	Closed	20	['server', 'command', 'remove', 'start', 'need', 'assertionerror', 'failed', 'invoke', 'log', 'vms']
13395521	GEODE	assertj assertion instead	assertj deprecate easy accidentally import use new test instead assertion way intellij add import noformat import static noformat change noformat import static noformat	['geodeoperationapi']	3	1	Open	71	['new', 'add', 'change', 'need', 'redis', 'assertionerror', 'failed', 'server', 'invoke', 'log']
13430512	GEODE	fix redisproxy correctly process moved response	redisproxy test helper rewrite redis response allow address translation docker base redis cluster way internal netty processing pipeline construct received moved response disrupt subsequent request flow proxy	['needstriage', 'pull-request-available']	3	1	Closed	102	['string', 'redis', 'write', 'fix', 'find', 'log', 'line', 'assertionerror', 'failed', 'server']
12859386	GEODE	remove old gfsh code	old version gfsh geode package old version use deprecate apis try remove old gfsh code block removal deprecated apis option remove old gfsh code new gfsh tool support keep old code open source project sense option change old gfsh code use non deprecated apis know kind test coverage exist old gfsh change break detect	['gfsh']	3	4	Closed	39	['code', 'remove', 'create', 'add', 'class', 'command', 'invoke', 'new', 'string', 'change']
13008927	GEODE	jmx suspect string cause test fail	suspect string cause periodic failure number unit test error message assertionerror suspicious string write log run fix string use ignore find suspect string line fatal pdt long connect	['ci']	3	1	Closed	84	['string', 'assertionerror', 'write', 'find', 'log', 'line', 'fix', 'invoke', 'vms', 'host']
